Organic Traffic;Domain;Adwords Traffic;Adwords Keywords;Rank;Organic Keywords;Organic Cost;Adwords Keywords;Adwords Traffic;Adwords Cost;Date
61752;southseas.com;7801;27;43127;5928;65603;27;7801;7676;20210615
62433;southseas.com;7315;28;42485;6410;65953;28;7315;7323;20210515
55719;southseas.com;12037;37;45840;5325;55951;37;12037;11751;20210415
56889;southseas.com;7276;37;43713;5194;363566;37;7276;24368;20210315
55112;southseas.com;7031;31;43055;5236;362782;31;7031;27280;20210215
57299;southseas.com;6497;82;41451;5380;430280;82;6497;27429;20210115
54863;southseas.com;6731;126;42538;5130;472037;126;6731;28019;20201215
54875;southseas.com;19592;173;42400;5304;187511;173;19592;17459;20201115
54351;southseas.com;20099;225;42356;5569;137504;225;20099;14483;20201015
56151;southseas.com;14751;219;40715;6838;132111;219;14751;13678;20200915
55158;southseas.com;14276;170;41520;9524;63912;170;14276;9189;20200815
56097;southseas.com;10681;277;39742;6079;63008;277;10681;9469;20200715
53825;southseas.com;7330;216;41175;6151;63743;216;7330;6335;20200615
53069;southseas.com;4166;47;41534;6588;60881;47;4166;4001;20200515
53019;southseas.com;0;0;41781;6268;62176;0;0;0;20200415
51214;southseas.com;3033;59;42778;6851;74114;59;3033;5834;20200315
52529;southseas.com;5996;84;41725;7919;95370;84;5996;8230;20200215
53378;southseas.com;8622;124;40380;10033;93888;124;8622;10503;20200115
46148;southseas.com;9659;195;45587;9479;87293;195;9659;11220;20191215
39477;southseas.com;3624;164;50465;8589;71307;164;3624;7159;20191115
43389;southseas.com;4296;150;45578;7454;68914;150;4296;6150;20191015
43504;southseas.com;9362;425;45078;7625;66773;425;9362;15767;20190915
37283;southseas.com;14215;457;50734;7793;59365;457;14215;24375;20190815
38451;southseas.com;9054;239;49741;8114;60462;239;9054;15243;20190715
37253;southseas.com;6867;436;50917;7682;58177;436;6867;11040;20190615
45804;southseas.com;4660;217;39129;7679;57641;217;4660;6030;20190515
45356;southseas.com;10124;225;39370;7565;56030;225;10124;14099;20190415
48745;southseas.com;4232;146;37219;7201;61066;146;4232;5917;20190315
48297;southseas.com;3526;75;37158;5899;59810;75;3526;5226;20190215
48482;southseas.com;2255;131;36947;6051;61561;131;2255;3015;20190115
43138;southseas.com;2475;76;40502;7595;54240;76;2475;3297;20181215
42486;southseas.com;3012;115;40967;5031;53061;115;3012;4094;20181115
42700;southseas.com;4387;148;40662;5383;53733;148;4387;6927;20181015
39394;southseas.com;5427;86;41758;5472;48244;86;5427;7760;20180915
42461;southseas.com;4761;101;40505;5939;53307;101;4761;7571;20180815
40628;southseas.com;4705;41;41934;5472;50426;41;4705;6473;20180715
39916;southseas.com;5561;59;42540;5656;49557;59;5561;7352;20180615
38702;southseas.com;1693;38;43471;5849;47881;38;1693;2104;20180515
37645;southseas.com;1353;19;44308;5501;46092;19;1353;1724;20180415
39293;southseas.com;1534;19;42675;5410;48082;19;1534;1911;20180315
38994;southseas.com;580;22;44747;6336;48163;22;580;792;20180215
