Organic Traffic;Domain;Adwords Traffic;Adwords Keywords;Rank;Organic Keywords;Organic Cost;Adwords Keywords;Adwords Traffic;Adwords Cost;Date
4001;grpopcorn.com;0;0;371523;1400;3605;0;0;0;20210615
3928;grpopcorn.com;0;0;375292;1394;3435;0;0;0;20210515
3988;grpopcorn.com;0;0;363922;1419;2555;0;0;0;20210415
5300;grpopcorn.com;0;0;286167;1470;4857;0;0;0;20210315
5198;grpopcorn.com;0;0;291773;1405;4694;0;0;0;20210215
4958;grpopcorn.com;0;0;300908;1505;4639;0;0;0;20210115
5256;grpopcorn.com;0;0;283463;1485;2889;0;0;0;20201215
3611;grpopcorn.com;0;0;375114;1310;2439;0;0;0;20201115
3934;grpopcorn.com;0;0;348311;1279;3978;0;0;0;20201015
4598;grpopcorn.com;0;1;304617;1273;5080;1;0;0;20200915
4645;grpopcorn.com;0;0;300884;1319;2313;0;0;0;20200815
4046;grpopcorn.com;0;0;325699;1417;2114;0;0;0;20200715
4322;grpopcorn.com;2;2;309371;1398;2513;2;2;0;20200615
4008;grpopcorn.com;0;1;325081;1501;2776;1;0;0;20200515
4321;grpopcorn.com;0;1;305519;1439;2292;1;0;7;20200415
3838;grpopcorn.com;0;0;333768;1397;6048;0;0;0;20200315
2780;grpopcorn.com;0;0;419686;1499;2374;0;0;0;20200215
2346;grpopcorn.com;0;0;471052;1424;1267;0;0;0;20200115
2135;grpopcorn.com;2;1;501910;1316;1073;1;2;0;20191215
1720;grpopcorn.com;0;0;562539;1139;1947;0;0;0;20191115
1778;grpopcorn.com;0;0;537649;1044;1960;0;0;0;20191015
1900;grpopcorn.com;0;0;503734;1350;2008;0;0;0;20190915
1963;grpopcorn.com;0;0;489886;1345;1990;0;0;0;20190815
2170;grpopcorn.com;0;0;462663;1460;2309;0;0;0;20190715
2241;grpopcorn.com;0;0;450360;1380;2545;0;0;0;20190615
2283;grpopcorn.com;0;0;394068;1857;2227;0;0;0;20190515
2195;grpopcorn.com;0;0;403967;1864;2107;0;0;0;20190415
2420;grpopcorn.com;0;0;381031;1665;2505;0;0;0;20190315
2239;grpopcorn.com;0;0;399909;1618;2090;0;0;0;20190215
2796;grpopcorn.com;0;0;341728;1613;2867;0;0;0;20190115
2086;grpopcorn.com;0;0;423804;1492;1903;0;0;0;20181215
2055;grpopcorn.com;0;0;429199;1196;1822;0;0;0;20181115
2065;grpopcorn.com;0;0;431330;1225;2039;0;0;0;20181015
1977;grpopcorn.com;0;0;444148;1422;1935;0;0;0;20180915
2725;grpopcorn.com;0;0;356588;1458;2975;0;0;0;20180815
1902;grpopcorn.com;0;0;469473;1318;1755;0;0;0;20180715
1960;grpopcorn.com;0;0;456373;1298;1819;0;0;0;20180615
2067;grpopcorn.com;0;0;437461;1452;2001;0;0;0;20180515
1835;grpopcorn.com;0;0;474158;1570;1778;0;0;0;20180415
1950;grpopcorn.com;0;0;455921;1472;1956;0;0;0;20180315
1850;grpopcorn.com;0;0;481439;1749;2165;0;0;0;20180215
1397;grpopcorn.com;0;0;557509;1589;1541;0;0;0;20180115
1278;grpopcorn.com;0;0;545441;1566;1368;0;0;0;20171215
1363;grpopcorn.com;0;0;520100;1762;1593;0;0;0;20171115
1354;grpopcorn.com;0;0;522281;2019;1472;0;0;0;20171015
1409;grpopcorn.com;0;0;510021;1968;1504;0;0;0;20170915
1468;grpopcorn.com;0;0;503614;1593;1720;0;0;0;20170815
1519;grpopcorn.com;0;0;463687;1265;1841;0;0;0;20170715
